description,y_PF1_rsteps_error,y_PF1_error,y_CPF1symp_error,y_CPF1com_error,y_CPF1com_rsteps_error,y_PF2_rsteps_error,y_PF2_error,y_CPF2symp_error,y_CPF2com_error,y_CPF2com_rsteps_error,y_PF4_rsteps_error,y_PF4_error
,0.2246312655779587,0.010770164763485662,0.0003560387614618143,6.499264932229995e-05,0.0013232546189233302,0.007233577489985173,0.0004792905648548273,0.0003572179825388217,2.732441732104127e-06,4.0866556472262866e-05,1.4463815876552355e-06,1.1497664127148603e-07
,0.23809999980598587,0.012695964116362132,0.0004012100561386068,8.293650474546032e-05,0.001486682354902296,0.007894112913673793,0.0005604398028565407,0.0004028502490076869,3.408353051168757e-06,4.726958594399138e-05,1.6732527778697085e-06,1.4230818122371975e-07
,0.25237535833692,0.015298768281861122,0.0004577486318548254,0.00010589123952073183,0.001670280706102308,0.00861493608157189,0.0006690790846826831,0.00046008632137678593,4.310653796852664e-06,5.467526987629982e-05,1.9357063094956628e-06,1.7630367048694366e-07
,0.26750553107501346,0.019295201657673386,0.0005194092694745906,0.00013833481589189362,0.0018765366101944022,0.009401544941768564,0.0007937832418618006,0.0005225933315856766,5.387695264962102e-06,6.324048292983451e-05,2.239322213729685e-06,2.139207113462402e-07
,0.28354157233983246,0.021671995008081042,0.0005750746584530037,0.0001617840314705346,0.0021082431421881754,0.010259938110330378,0.0008927517537529226,0.0005789491804030509,6.3764575718872376e-06,7.314661455733918e-05,2.59055530606245e-06,2.4834517510951526e-07
,0.3005375693187634,0.02195531174794897,0.0006160415531316466,0.00017066030118180388,0.002368537105625306,0.011196660351581792,0.0009373078026858485,0.0006201417989463435,7.042972396061493e-06,8.46033928398538e-05,2.9968724159373e-06,2.7313615047208283e-07
,0.31855082020052417,0.01984471904376233,0.0006433012865080161,0.00016001983832818567,0.002660941221974013,0.012218852172188306,0.0009248095905687755,0.0006470892581976141,7.311925920637396e-06,9.785330402715211e-05,3.4669110814185987e-06,2.8792961801443085e-07
,0.33764202251778264,0.017370638527474613,0.0006697418630510139,0.0001467530637226874,0.002989411477011387,0.013334303898137662,0.0009077329594820965,0.0006731088888990364,7.589568866040003e-06,0.00011317669881685973,4.010662714983614e-06,3.0669013807380677e-07
,0.3578754722520277,0.016409356310313112,0.0007082969474405893,0.0001499016313230646,0.00335839025038033,0.014551514636786184,0.0009305921891152644,0.0007115902060584386,8.298652418438404e-06,0.00013089769244907927,4.639685239980736e-06,3.436807048186886e-07
,0.379319274279777,0.014387288506727047,0.0007634516582447614,0.00014633408735399863,0.003772865930335022,0.015879756561367177,0.0009913920967981127,0.0007671023640536778,9.458451520284737e-06,0.0001513909814701375,5.367348233116793e-06,4.001928156959057e-07
,0.402045564765634,0.01834194801833359,0.000835198522631481,0.0001982938899993806,0.004238439798566972,0.017329144994256713,0.0011055611434881362,0.0008396900550671793,1.126904972683885e-05,0.00017508971896281443,6.209116854196561e-06,4.773009831731222e-07
,0.42613074613482954,0.019940071429699193,0.0009191474034126607,0.00023285571665442254,0.004761401066239383,0.018910714806945162,0.0012364026125915562,0.0009247450995757718,1.3412662998569942e-05,0.0002024946110195551,7.18288018934361e-06,5.668962633123818e-07
,0.45165573528554825,0.02239004384759017,0.0010099869790111732,0.00027415300795525474,0.005348811044963265,0.020636503700312107,0.0013793266242157506,0.001016802107527559,1.5804220440249428e-05,0.00023418442448050494,8.309331402873842e-06,6.594671657637051e-07
,0.47870622572912663,0.024953568438893053,0.0010985380956614252,0.0003135992715082497,0.006008597555674424,0.022519642978132397,0.0015009404250720818,0.001106167377584754,1.8057880486662116e-05,0.00027082812205403244,9.612406024345009e-06,7.420975596291176e-07
,0.5073729643745435,0.0233702071248004,0.0011818472954003983,0.0003024097972523496,0.006749660809382879,0.02457445648020266,0.0015583458125938787,0.0011894729009962052,1.969430025097415e-05,0.0003131988765723123,1.1119791203916608e-05,8.139328869205632e-07
,0.5377520437020222,0.023774884288453837,0.0012749414311864428,0.0003253989204675542,0.007581992139159895,0.026816568399754853,0.001646243917350954,0.0012828564692584908,2.203087571481104e-05,0.00036219025296729037,1.286351206218127e-05,9.183723955711276e-07
,0.569945210098395,0.022535559244232985,0.0013845265443173638,0.000334867408784435,0.008516807127632909,0.029263020772262793,0.001768091803031055,0.0013934134259422307,2.5226429592139946e-05,0.0004188348913905628,1.4880611926356518e-05,1.0680591410813532e-06
,0.6040601891552262,0.02318126475753068,0.0015056750677054152,0.0003745530389179046,0.009566694854165425,0.031932401491591926,0.0019245912706907233,0.0015160182483348454,2.9299815211213616e-05,0.00048432607557304623,1.7213937732830977e-05,1.2528756454757517e-06
,0.6402110287575448,0.02682419937557975,0.0016283835468583084,0.00046282413426946775,0.010745785192218133,0.03484498378243392,0.002092935499315042,0.0016400395069516842,3.392446567837919e-05,0.0005600426282447772,1.9913049027161678e-05,1.4531986788635935e-06
,0.6785184608177632,0.024477112268280015,0.0017470993784758592,0.000460415796009629,0.01206993631015385,0.03802287813836713,0.0021938081274617,0.0017587624022593108,3.769232386344674e-05,0.0006475776434087649,2.3035268627193158e-05,1.631331448338412e-06
,0.7191102825340708,0.025742517567999557,0.0018822803082662095,0.0004890143671420065,0.013556944783289077,0.04149019782113503,0.002303573863485659,0.0018936671142504781,4.162202438335055e-05,0.0007487716414084592,2.664689804978921e-05,1.805541758899615e-06
,0.7621217580764249,0.02795560071340274,0.002062095471467925,0.0005510682358025537,0.0152267810039651,0.0452732391095695,0.00253027070943404,0.0020754606061890654,4.8193968215911394e-05,0.0008657508226770026,3.082462306573936e-05,2.073208450651283e-06
,0.8076960416241973,0.030208086778305745,0.0022783655693679452,0.0006395567141652206,0.017101852888419606,0.04940067758817697,0.0028350315249187556,0.002295749503965282,5.7368105209620554e-05,0.0010009711952054803,3.565713820076622e-05,2.4610795281004084e-06
,0.8559846226981489,0.028344459636443813,0.0024945439696438024,0.000663859750701341,0.01920730122628349,0.05390378187323737,0.0031049077709570955,0.0025153981248310225,6.685511284483014e-05,0.0011572694703468357,4.1247026758223214e-05,2.8887338764999392e-06
,0.9071477947445348,0.033874817464938894,0.002683112490922208,0.0008235148028900411,0.021571330401784862,0.0588166462923963,0.0033255249638449794,0.002704995247417769,7.607233719231794e-05,0.0013379217535674972,4.771293280776754e-05,3.2970181913789566e-06
,0.9613551479401082,0.02894369863925474,0.002846976021602784,0.0007603701112043364,0.024225578644688158,0.06417644415952373,0.003355094370213428,0.002864678037926324,8.13561737089935e-05,0.0015467112100530863,5.519207410752395e-05,3.611518121386126e-06
